1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50
0,900389131;0,609923007;0,129802072;0,380609067;0,173109488;0,323655926;0,570316688;0,126085554;0,15525486;0,379866105;0,234038884;0,981436546;0,916677866;0,524887095;0,039814813;0,297908108;0,33353239;0,923260304;0,356353756;0,381935102;0,298890896;0,847164865;0,043647191;0,345201666;0,924942147;0,786202514;0,089607882;0,024827359;0,462155651;0,279554007;0,133365684;0,242041283;0,063687352;0,949961097;0,592352444;0,665680336;0,722362957;0,638713504;0,713871859;0,698588785;0,392171531;0,948898552;0,248635706;0,735817832;0,626673002;0,009640894;0,753654102;0,16172862;0,515316257;0,911338505
0,195073012;0,941330939;0,711618739;0,952021514;0,874705062;0,137664824;0,579155188;0,564760248;0,002247427;0,310598293;0,115940641;0,355070112;0,611093179;0,057268846;0,855409907;0,566516104;0,654830585;0,206111886;0,540025814;0,725036713;0,58411344;0,689251735;0,311602583;0,032051695;0,839850797;0,406968848;0,120100164;0,570002487;0,831719125;0,026521779;0,094108573;0,437830943;0,981438941;0,853631856;0,746553427;0,601401132;0,995093238;0,583008553;0,280783205;0,277477991;0,915498857;0,143120444;0,531064632;0,100389979;0,559902177;0,29660583;0,698840204;0,214708363;0,78308777;0,038625133
0,548586943;0,12915691;0,694931563;0,153557588;0,891336546;0,251947208;0,42433921;0,362139959;0,758438748;0,340241736;0,815310735;0,950680503;0,705786996;0,05521053;0,788131493;0,654557838;0,350977029;0,943312914;0,43430769;0,660792578;0,346600508;0,368113189;0,587530957;0,502032934;0,535919935;0,884166404;0,074360803;0,831550368;0,176006151;0,085733035;0,722075072;0,584822094;0,014443137;0,495032088;0,97640706;0,871106523;0,420552241;0,038118391;0,518228978;0,677887167;0,456265361;0,439457187;0,113709426;0,974508645;0,787032456;0,690418183;0,081211723;0,358243279;0,255116796;0,122522908
0,288493308;0,059386842;0,887331465;0,544980458;0,398971467;0,266941852;0,218049489;0,791584014;0,175505035;0,200449754;0,732863436;0,825071283;0,457779225;0,479756725;0,535771371;0,506730057;0,015190735;0,754931872;0,250306534;0,215836745;0,014601589;0,356968176;0,963010811;0,458821486;0,511621562;0,616130222;0,526161823;0,562664874;0,542473308;0,036787261;0,092559422;0,703417288;0,162388779;0,632300488;0,771878287;0,604062387;0,980568995;0,42708801;0,527086756;0,970272324;0,838543838;0,359415924;0,64558469;0,836092956;0,651068926;0,270889883;0,006771134;0,445802323;0,45917406;0,807083966
0,518722201;0,09799193;0,321303941;0,258653394;0,503674241;0,149050571;0,326256938;0,905722085;0,504088992;0,646179678;0,641822968;0,240084415;0,777964308;0,119548616;0,645732079;0,138836408;0,642951057;0,350455705;0,337706603;0,902620054;0,993382644;0,565184266;0,463984092;0,517404206;0,564202757;0,921858368;0,873342809;0,28572312;0,665073672;0,76569125;0,057611661;0,007278428;0,64198707;0,295597574;0,206651651;0,757479866;0,87459185;0,238034184;0,652759514;0,627943493;0,679138419;0,63382096;0,88443918;0,901893153;0,45836659;0,922222525;0,271032425;0,028646362;0,82558549;0,871015201
0,485443108;0,688930333;0,209749221;0,023052159;0,77081148;0,968212163;0,275173762;0,922844341;0,579677619;0,414636379;0,735717921;0,038756299;0,316852162;0,797995136;0,144450004;0,167618676;0,187781075;0,099025725;0,32043785;0,922480607;0,009664779;0,19258842;0,383538078;0,774264822;0,244152699;0,76224746;0,791401153;0,791188226;0,313703342;0,210506012;0,680902913;0,600632255;0,847945742;0,276637901;0,514945219;0,87944606;0,324562534;0,434747569;0,99083232;0,222974871;0,087229779;0,364869198;0,028894176;0,883353213;0,142846901;0,613049382;0,092381973;0,676437503;0,4265332;0,650814264
0,011319383;0,612958459;0,874755658;0,555550069;0,002117897;0,787668049;0,386892893;0,679353729;0,600357426;0,69787438;0,108398865;0,476036292;0,019662243;0,906021868;0,82430511;0,977108505;0,379477488;0,469214004;0,598336032;0,67285083;0,059989844;0,200112982;0,497456591;0,488263986;0,401999475;0,572435348;0,284802973;0,64435345;0,142369872;0,81142709;0,510193271;0,917209335;0,953966219;0,40904317;0,490039439;0,749224512;0,038181594;0,008543573;0,180621031;0,781371968;0,864700572;0,728478674;0,566823955;0,727148165;0,080039433;0,049932739;0,167604391;0,356485813;0,205029447;0,665638085
0,277819;0,641865775;0,384813759;0,609608946;0,892005412;0,972485839;0,970002487;0,258842057;0,768011095;0,045712599;0,336139312;0,992480909;0,08297852;0,929091336;0,839263305;0,161231174;0,128440381;0,960059118;0,035708451;0,337673472;0,597975482;0,803665194;0,249016238;0,256118642;0,568813331;0,007177284;0,960446625;0,702415527;0,4272419;0,48075909;0,740885398;0,887951763;0,897807408;0,331612588;0,041794474;0,103633635;0,938683985;0,454381756;0,240679653;0,78038629;0,487690086;0,937569474;0,452790441;0,331108656;0,174105221;0,102757609;0,78651839;0,677013543;0,34527143;0,339307826
0,072489702;0,682087359;0,449184199;0,866271524;0,960934072;0,240922358;0,238953186;0,318532529;0,705844154;0,481280186;0,374366088;0,211106735;0,304192128;0,09376602;0,780412704;0,972823836;0,499775134;0,100447196;0,523775376;0,595723527;0,620845921;0,699506601;0,275744639;0,440117149;0,915790928;0,15368326;0,827478439;0,645350247;0,995011416;0,039084203;0,688780735;0,396961881;0,739182124;0,365853861;0,901358897;0,522659518;0,641311886;0,537641913;0,249152461;0,719719439;0,286074801;0,134725599;0,329186636;0,47060301;0,486000884;0,602598123;0,84580307;0,958386876;0,324404251;0,498447984
0,07258919;0,817744459;0,902568363;0,824592778;0,501549731;0,010043584;0,066515197;0,02574733;0,304602529;0,043165975;0,201417613;0,695557771;0,357583012;0,739821886;0,139917762;0,336151835;0,266466029;0,313496339;0,240328373;0,509319446;0,633832216;0,988042693;0,864319576;0,443448699;0,965389992;0,627502372;0,420444128;0,670556277;0,071924212;0,057530848;0,685153883;0,109118286;0,822116639;0,25957884;0,695411295;0,242916552;0,766747621;0,504398084;0,369240421;0,730973357;0,482471361;0,386518391;0,720714576;0,033875392;0,615144053;0,596268977;0,553675854;0,760063303;0,195366412;0,623320783
0,412134831;0,963750282;0,431293154;0,591925304;0,04792311;0,023613962;0,544902471;0,513947358;0,117458853;0,258522858;0,191134406;0,168390644;0,008267191;0,130426006;0,195524372;0,228575239;0,822877409;0,048445244;0,078644171;0,075709413;0,730458059;0,813347619;0,347480665;0,643690012;0,365416501;0,996355315;0,4863093;0,243979787;0,516307922;0,13030629;0,993681635;0,893211713;0,442759062;0,196580115;0,372379832;0,003779476;0,440702383;0,528099517;0,171321474;0,591418906;0,22806228;0,035867813;0,170209812;0,295844777;0,577861201;0,467646339;0,331204149;0,824623636;0,667146461;0,738034669
0,914461839;0,055889508;0,143268462;0,239353528;0,789841364;0,666297882;0,248120392;0,384108756;0,39321626;0,89453152;0,418206119;0,161177735;0,501915019;0,13763;0,284134055;0,090440527;0,995629254;0,231575788;0,829922762;0,214278818;0,07477846;0,034854084;0,096795591;0,41547536;0,114873653;0,289067824;0,127724729;0,975109367;0,213935262;0,84259184;0,701372656;0,923402414;0,403216342;0,346170162;0,886888419;0,736590881;0,707201886;0,535707448;0,69261461;0,362122711;0,319444872;0,232789663;0,6647792;0,053855167;0,271581818;0,735568271;0,161798937;0,265608325;0,948087889;0,080175933
0,830937186;0,363372805;0,343768884;0,812293925;0,392893155;0,975897938;0,000901291;0,904442013;0,669085262;0,383894697;0,351281752;0,303451833;0,075553621;0,797733199;0,26949184;0,337297596;0,702909443;0,377985064;0,139612055;0,785269961;0,45570316;0,102311373;0,833282795;0,872329984;0,840936046;0,934133208;0,026310852;0,872465438;0,672286256;0,852951271;0,795928469;0,882563015;0,427015533;0,861960836;0,338955843;0,216049836;0,145659521;0,089799769;0,793061583;0,618562551;0,352103086;0,550960359;0,374821896;0,628883482;0,631888159;0,922503854;0,644002436;0,22923025;0,400738599;0,428737921
0,466135551;0,608596676;0,713497718;0,979928915;0,860823161;0,091914836;0,211537945;0,682792125;0,931110753;0,415895112;0,889035129;0,424727645;0,4953666;0,517933382;0,088753607;0,867503789;0,686499632;0,204522388;0,190143847;0,867462306;0,469452219;0,577011035;0,321800353;0,691773403;0,333670028;0,779809249;0,15105982;0,385669907;0,540323526;0,821751268;0,758155314;0,067292005;0,046559124;0,754162781;0,717069862;0,44722059;0,156205497;0,66489116;0,0012834;0,370440551;0,788888094;0,251574158;0,468929642;0,493041391;0,204354961;0,590593497;0,072757774;0,157042121;0,861159326;0,899505999
0,769326028;0,253486047;0,153625171;0,426820174;0,145791869;0,927552768;0,134854438;0,91687856;0,984534882;0,689501687;0,262796009;0,470303859;0,493791913;0,940433619;0,335818543;0,960903591;0,928024804;0,178205431;0,979836945;0,311165746;0,046632052;0,547292298;0,920700087;0,919462127;0,756867478;0,195853764;0,389854094;0,731101581;0,456266978;0,324352916;0,045877035;0,199898839;0,958798979;0,999035111;0,717752332;0,212166875;0,900600686;0,240337457;0,373911976;0,47130546;0,017426163;0,43502793;0,958701795;0,995476584;0,08416258;0,322036737;0,393912555;0,782742752;0,821003247;0,38604137
0,700276519;0,425607113;0,626826898;0,400931961;0,450167977;0,291654794;0,55743086;0,965027667;0,105281902;0,250411315;0,164930622;0,239358463;0,874139227;0,321303205;0,204029696;0,45363582;0,056520823;0,399022745;0,269031208;0,207645482;0,658156774;0,828231897;0,922405109;0,730532719;0,328751286;0,233774141;0,683325455;0,041120977;0,90883365;0,833740189;0,988826182;0,162184041;0,888654693;0,996020391;0,25188979;0,291858554;0,899674896;0,221104003;0,052938085;0,841530663;0,566022412;0,374983133;0,78577839;0,386661471;0,440912117;0,830713305;0,707701703;0,20105296;0,360683841;0,090084836
0,500180048;0,039452993;0,508162842;0,828399202;0,435806118;0,65343324;0,426129252;0,196735336;0,11157885;0,265970684;0,648865171;0,045081902;0,951947259;0,915961405;0,528130468;0,626681517;0,370336922;0,759246499;0,484320416;0,43247174;0,294591174;0,651823745;0,773968223;0,248202093;0,880788344;0,244975162;0,311897408;0,20273569;0,80681418;0,744843112;0,221702322;0,520051021;0,259401635;0,042602681;0,313133384;0,303429188;0,111608402;0,324059465;0,542994715;0,519217618;0,379701872;0,459903132;0,044070119;0,870540132;0,74534614;0,840838727;0,750289949;0,768878223;0,483814396;0,528874364
0,946309678;0,397650855;0,635210172;0,627548472;0,123595414;0,211170332;0,269793216;0,743387235;0,77723904;0,424672719;0,381607648;0,581956528;0,811231759;0,639202228;0,905066424;0,440337477;0,359370405;0,816751957;0,54157644;0,738773811;0,096846852;0,539180971;0,753652181;0,6641913;0,49039441;0,462631113;0,547813054;0,286519326;0,461732384;0,59556605;0,991577147;0,124149445;0,024337558;0,89852243;0,769741047;0,315830016;0,445454311;0,549691748;0,93497573;0,62909876;0,73449655;0,006299427;0,49684812;0,666853975;0,079243926;0,68901276;0,829551236;0,941568956;0,364541492;0,732339299
0,468054307;0,710650874;0,244265694;0,358993937;0,586844754;0,349576506;0,218085097;0,564426282;0,182141288;0,44052272;0,383406587;0,953222781;0,024037623;0,940743874;0,422967772;0,963092259;0,648208903;0,911848881;0,518918382;0,506283806;0,833715923;0,716182091;0,312092678;0,863895678;0,227921165;0,256752878;0,44735628;0,595223055;0,862334312;0,633333232;0,222992219;0,238293231;0,470119811;0,319171233;0,950528585;0,54700649;0,303595223;0,897593729;0,235817784;0,691527484;0,506312988;0,495473373;0,276428261;0,506499535;0,802374363;0,833639048;0,228379388;0,163575554;0,288472987;0,681134319
0,615692913;0,032538704;0,923906382;0,115290618;0,202802555;0,0341806;0,928564569;0,793075375;0,06729741;0,069300094;0,713529091;0,983975909;0,66961416;0,982485654;0,474017175;0,551798513;0,005605803;0,142912283;0,043435577;0,044599704;0,506377584;0,365523984;0,268069698;0,340217274;0,917607433;0,620985903;0,769642736;0,240420372;0,536204185;0,354740498;0,875801779;0,291225993;0,128027435;0,023130181;0,290559267;0,273911497;0,021177043;0,249424891;0,273849094;0,285106487;0,523132719;0,021086838;0,780925237;0,015814802;0,898004576;0,256160499;0,379469992;0,863558259;0,637573068;0,583456877
0,780116993;0,863493792;0,826423538;0,547781111;0,141445621;0,08591899;0,105293737;0,820137312;0,458160525;0,525082967;0,865355236;0,618241725;0,74964377;0,61148247;0,725250819;0,349329933;0,48736558;0,309250979;0,141148801;0,868295928;0,310626176;0,759077456;0,462382018;0,627687899;0,685618966;0,743704663;0,883769493;0,0079986;0,417634047;0,395506176;0,793090409;0,299888251;0,950429597;0,214872422;0,415661558;0,387641837;0,485186879;0,206472233;0,356689671;0,106815199;0,272965362;0,501015491;0,750913148;0,887135114;0,82853025;0,767546134;0,418175721;0,529134306;0,701759412;0,912755469
0,31466318;0,760916703;0,542882474;0,018195419;0,836837818;0,029882712;0,854929207;0,863972643;0,802280958;0,183285601;0,135828287;0,140269892;0,667673163;0,15173753;0,4815383;0,40020592;0,482094683;0,073446016;0,775642855;0,168405105;0,10142263;0,760851519;0,950766651;0,367825758;0,913990599;0,745575988;0,730260648;0,060217576;0,034790134;0,428529184;0,33828457;0,153420364;0,724701602;0,581942644;0,886739882;0,03251001;0,204528434;0,204591803;0,555633355;0,402420392;0,86808905;0,326077463;0,935499804;0,142231105;0,308360375;0,59436598;0,284070647;0,105062495;0,564382927;0,388448223
0,304088859;0,997227845;0,877278536;0,271261479;0,07072279;0,219422669;0,548123543;0,742875133;0,541611804;0,340706737;0,668690595;0,152142925;0,079919326;0,699833145;0,277689779;0,751559607;0,374980772;0,795289574;0,437226825;0,745590739;0,9724716;0,520157382;0,652806019;0,537458265;0,180457116;0,035877606;0,996847217;0,373950515;0,367767245;0,813682958;0,168643814;0,084144537;0,226475344;0,904195718;0,381601251;0,427937817;0,2466236;0,983966541;0,544159346;0,597010003;0,191444445;0,843093021;0,92514383;0,876825316;0,2808297;0,473851402;0,32254247;0,297240066;0,055923995;0,03110946
0,532049031;0,00813096;0,202435656;0,90111129;0,56628736;0,663391801;0,967052358;0,952528152;0,397133036;0,424370804;0,578184163;0,751591876;0,422644015;0,391786409;0,919464384;0,639310591;0,909123646;0,482086736;0,694472159;0,805966946;0,470766896;0,338480074;0,420678938;0,063647692;0,687643876;0,330100947;0,875501579;0,26653395;0,830303432;0,557908146;0,864929103;0,175707773;0,032352082;0,768165174;0,725284577;0,615876207;0,49963863;0,577338165;0,195856709;0,106882891;0,829491213;0,200966171;0,562122488;0,690215698;0,521193244;0,333077955;0,602269624;0,415623879;0,442407058;0,495781274
0,226561919;0,962154451;0,57171223;0,06818803;0,433455214;0,540798319;0,421314304;0,568489931;0,24001267;0,090758888;0,891097216;0,172832215;0,542579299;0,05773335;0,63879308;0,345685227;0,141312116;0,865379572;0,486775361;0,381759805;0,53458065;0,406532651;0,467712374;0,350898391;0,731710816;0,583840537;0,746128989;0,30196368;0,44797488;0,672579017;0,218458943;0,854793926;0,43742592;0,258352092;0,575521069;0,573928129;0,556655635;0,406149007;0,354187853;0,497317397;0,273744025;0,474866304;0,029940182;0,534814085;0,153483789;0,15632933;0,662709981;0,835654288;0,908897457;0,79260853
0,351769953;0,465220348;0,963681243;0,382280241;0,555144882;0,580273918;0,602295932;0,465134833;0,674171286;0,61300474;0,834457132;0,26879363;0,511172645;0,881545238;0,348480555;0,641099542;0,668694155;0,0378908;0,510310428;0,427890252;0,587444725;0,25863008;0,936445297;0,681837238;0,483331971;0,018203187;0,939289467;0,681599689;0,77212718;0,384359671;0,543827193;0,400053811;0,160989204;0,955036732;0,94215011;0,735658626;0,986790947;0,354398279;0,974549032;0,824625436;0,265652059;0,662701168;0,836002783;0,512047891;0,811304188;0,126670161;0,779953281;0,874639829;0,297649707;0,901679575
0,045148257;0,358354374;0,850105038;0,988430019;0,816324958;0,749215167;0,837044575;0,253927656;0,371049831;0,563615326;0,226772094;0,159344104;0,701093413;0,476455553;0,054541901;0,702711699;0,101888821;0,685896798;0,125874309;0,374476504;0,454927771;0,01107132;0,32939565;0,329693945;0,789257037;0,306851154;0,957149952;0,409450057;0,797184702;0,231730743;0,304363078;0,749585185;0,726247477;0,741954874;0,952656679;0,631487014;0,349057085;0,614969648;0,508255465;0,716399491;0,752105859;0,992212913;0,532275195;0,32745677;0,035139493;0,76528285;0,7687462;0,427274813;0,50000681;0,643599868
0,961825601;0,733564757;0,713756242;0,867582894;0,865609787;0,867611624;0,152576464;0,377932857;0,296652294;0,620752176;0,180646135;0,723207035;0,122380612;0,885014405;0,011777896;0,230037784;0,789654822;0,46472791;0,414916881;0,308392218;0,487233204;0,59090286;0,397608948;0,082444002;0,017234212;0,741192796;0,4817862;0,890653142;0,206198977;0,09202392;0,911070357;0,402030351;0,089952275;0,662826161;0,705796666;0,541145435;0,058146072;0,531905979;0,259166189;0,069887685;0,49902501;0,836972757;0,5758928;0,309070997;0,326130926;0,531453373;0,448074416;0,210753034;0,657905278;0,513787413
0,445627374;0,957267607;0,828123493;0,451687661;0,684021902;0,057796811;0,661724034;0,94320993;0,302189225;0,326200785;0,728045436;0,10389202;0,68538838;0,183584363;0,866038434;0,82770964;0,389120103;0,265639312;0,405480134;0,437044499;0,987587908;0,816239582;0,854149176;0,141191923;0,604765619;0,134913331;0,891872041;0,553905219;0,957185022;0,975524406;0,560993953;0,364700383;0,376110618;0,477984663;0,123209697;0,940286459;0,070593752;0,173189719;0,181035633;0,114465616;0,624209407;0,533097832;0,412610719;0,736519299;0,027995028;0,684611783;0,528371003;0,690899373;0,664862234;0,344786792
0,588736214;0,085381256;0,395158193;0,025410337;0,44852572;0,030587148;0,364655469;0,969020607;0,946696229;0,96461335;0,279579295;0,487878185;0,084703072;0,47484541;0,757790452;0,06145972;0,167846668;0,26324539;0,071431335;0,22571405;0,856527388;0,693977658;0,387751177;0,62681296;0,368448135;0,748647012;0,830495828;0,663667525;0,192019547;0,475987007;0,506882705;0,654100925;0,997479577;0,260811938;0,348601787;0,677332872;0,810530899;0,443273703;0,469977934;0,949511961;0,738303436;0,076491405;0,505021281;0,326987866;0,116762391;0,234913248;0,176896495;0,204967797;0,506256632;0,175301074
0,506614531;0,450243032;0,614357413;0,825746629;0,173451966;0,856899184;0,457093117;0,359365447;0,699138966;0,453014217;0,085803756;0,155013032;0,538987456;0,801414176;0,327130768;0,699321775;0,697347374;0,93177218;0,949334117;0,788811842;0,915277094;0,250868058;0,033869873;0,938593253;0,197170805;0,637579605;0,682986341;0,52958951;0,764931318;0,077881169;0,429430713;0,205915955;0,051020752;0,630539497;0,291887391;0,984849696;0,732097284;0,24709753;0,784236211;0,060380124;0,560715644;0,188759642;0,002625873;0,970009924;0,70789608;0,044851137;0,230539204;0,697726623;0,758778446;0,84454572
0,072242325;0,035313577;0,050516898;0,248211883;0,196642846;0,720138696;0,464409152;0,614915358;0,233652288;0,89216743;0,970871506;0,190857959;0,492401714;0,948737477;0,830400817;0,34053239;0,485550466;0,018379902;0,075383725;0,32978353;0,664002526;0,731029086;0,502942456;0,044837375;0,433164201;0,598731442;0,589501445;0,5331124;0,049831959;0,451070965;0,044735124;0,935066719;0,298764972;0,824244709;0,914705055;0,217493818;0,120989953;0,21892314;0,313472559;0,581514038;0,276986301;0,635990779;0,069906886;0,054726875;0,950876885;0,099343569;0,881193108;0,868397089;0,614225674;0,388845558
0,600086406;0,832600669;0,751534309;0,843471347;0,112657344;0,341287507;0,695723372;0,908926718;0,767186216;0,770074787;0,834654027;0,537598105;0,208701142;0,070715004;0,488683988;0,805104628;0,019429318;0,063809032;0,101903877;0,382818559;0,491970114;0,3559387;0,078648246;0,040562099;0,81266908;0,049441529;0,79614726;0,112720475;0,787737323;0,766304505;0,962095472;0,31875301;0,694054361;0,614692789;0,12675652;0,872779683;0,767725194;0,881015899;0,653442141;0,020258536;0,540532832;0,01874036;0,991568012;0,26682761;0,542511474;0,815109793;0,521941369;0,247759186;0,984565643;0,409429598
0,077104369;0,21909536;0,441109527;0,639404961;0,17619978;0,605745486;0,090482946;0,282030965;0,458705005;0,360399515;0,842416587;0,102024658;0,676311573;0,337117079;0,054145944;0,143089882;0,384860116;0,821474621;0,183857387;0,713539885;0,936577812;0,396582521;0,994630371;0,667767184;0,93470203;0,604904676;0,943141825;0,15456375;0,521818307;0,740898559;0,023973312;0,062668037;0,401639428;0,294855053;0,925314156;0,495367351;0,538138383;0,713743422;0,608580748;0,006754626;0,832521614;0,761735459;0,131399583;0,71803106;0,057755158;0,59820487;0,219989817;0,340156151;0,707891238;0,240922852
0,601587874;0,53018198;0,439330351;0,088950636;0,714936271;0,197584863;0,862876196;0,582532918;0,286510075;0,061237567;0,130371784;0,359492462;0,326707891;0,036760588;0,271655928;0,276691068;0,054221089;0,78247146;0,892310116;0,507810898;0,200362253;0,491857244;0,988519346;0,84568338;0,122432361;0,645272929;0,319973831;0,094833353;0,83996482;0,207947109;0,983348698;0,872117057;0,405175338;0,184167382;0,890713825;0,454911794;0,483607559;0,111826297;0,316190246;0,345608347;0,039407742;0,380784619;0,297170359;0,390309063;0,200271514;0,640679599;0,311204211;0,081102729;0,292087354;0,173557223
0,747311266;0,865358438;0,794235837;0,745668886;0,45651373;0,064777843;0,857457871;0,591086974;0,039769184;0,801506903;0,740049413;0,568564179;0,187915886;0,143029563;0,076361756;0,156958133;0,544580415;0,39698481;0,778716244;0,683284491;0,663287569;0,711825862;0,340886214;0,241501015;0,270288686;0,011023498;0,242288649;0,847697986;0,845485768;0,251707143;0,777156658;0,811622353;0,289636952;0,182418011;0,171649484;0,715156369;0,054513974;0,183231464;0,841577185;0,025345464;0,15031018;0,181131919;0,574982067;0,946886869;0,49749354;0,65840542;0,931684511;0,036164975;0,457144814;0,626040109
0,697849981;0,603412965;0,813198873;0,945945938;0,907401449;0,614237428;0,388888796;0,455457134;0,083628228;0,676234377;0,747585186;0,383386177;0,402669503;0,234877939;0,500841782;0,412136893;0,999082022;0,546297274;0,198068416;0,371116007;0,316861239;0,187641279;0,85215767;0,916601198;0,176439554;0,818346565;0,686311239;0,725325327;0,564311347;0,073003287;0,970545812;0,293821492;0,601320955;0,655160499;0,297414938;0,710875173;0,754781663;0,481564669;0,12899924;0,118239059;0,991969773;0,502636535;0,525799212;0,291835452;0,202011056;0,373758817;0,462455701;0,077924859;0,828254416;0,699040856
0,899374225;0,026212059;0,876492339;0,446354573;0,378299491;0,849996631;0,570039594;0,327138923;0,40136295;0,015385603;0,322953519;0,680920416;0,692649856;0,726430925;0,328248659;0,846048242;0,066429716;0,853582423;0,379337045;0,291642015;0,301824906;0,919972818;0,64339441;0,97757919;0,036162918;0,121648539;0,503167039;0,751740858;0,068190182;0,943267514;0,998154721;0,477650335;0,465956636;0,742173097;0,958991415;0,963121424;0,268672605;0,971692938;0,390027838;0,832705893;0,963300464;0,800402264;0,651892895;0,826727959;0,667837671;0,345507964;0,906311741;0,878189128;0,881158865;0,865654292
0,415646161;0,814775955;0,389833532;0,268704617;0,443528283;0,682580421;0,336512698;0,852445784;0,070588201;0,394626166;0,026791177;0,204106856;0,795567187;0,811702461;0,607769516;0,596917404;0,147073282;0,213430414;0,425643378;0,834695013;0,929631079;0,043218308;0,122768264;0,97373435;0,341139448;0,518764017;0,961363236;0,725268647;0,123297299;0,88137036;0,314207752;0,454589454;0,292184103;0,227507319;0,310547065;0,625948607;0,217750737;0,506407163;0,337284571;0,294617592;0,947773512;0,212218268;0,667779723;0,94222771;0,537706331;0,562997248;0,628527306;0,509193258;0,15134594;0,515904673
0,236244293;0,865566918;0,066056898;0,594190975;0,946314768;0,892937971;0,435061459;0,967343662;0,564236217;0,971348128;0,814688766;0,690611049;0,572409784;0,270838866;0,178524074;0,241947757;0,080280725;0,214479799;0,787103497;0,506125623;0,380240247;0,940104211;0,345028654;0,352653549;0,352882102;0,879196081;0,055483372;0,896344177;0,837957432;0,726154734;0,831271169;0,634751308;0,713628183;0,068867444;0,375333177;0,873618955;0,445044979;0,623244836;0,599064123;0,894078782;0,250311473;0,623114506;0,906249194;0,764776495;0,144166936;0,654867401;0,282247397;0,852738604;0,910639485;0,692834551
0,52822277;0,614504237;0,849573639;0,436485434;0,562057038;0,154522765;0,779636062;0,635457112;0,567002961;0,890854784;0,392377046;0,541013097;0,761779438;0,637113544;0,480828718;0,459111596;0,062742071;0,4394975;0,334758671;0,197918733;0,639320197;0,975635923;0,858939667;0,248242249;0,982923022;0,633559742;0,283050535;0,197648194;0,397585256;0,817111617;0,935619331;0,45255694;0,462566654;0,818877785;0,540947291;0,376111122;0,61966328;0,724115046;0,207123917;0,770251478;0,324942735;0,384295712;0,25030896;0,784081064;0,080267819;0,211391062;0,588420895;0,662375806;0,519091893;0,37152933
0,953747168;0,563656777;0,249229062;0,410137127;0,972906814;0,031354969;0,047566765;0,41392705;0,132114801;0,181336719;0,713503928;0,006006824;0,490944284;0,722124421;0,298316195;0,355442885;0,596792039;0,484888771;0,53813634;0,03354647;0,767617238;0,133485929;0,095264683;0,297924456;0,148212652;0,47522954;0,816161131;0,001718047;0,445739464;0,242997955;0,54584472;0,285547683;0,576553264;0,686892019;0,51836606;0,694401127;0,153614883;0,136499347;0,293336371;0,924401586;0,433295017;0,164266192;0,405249702;0,668913545;0,15919348;0,697294818;0,732463794;0,842005855;0,467594993;0,890459106
0,907679633;0,831799324;0,125471283;0,952296398;0,487061267;0,459485858;0,904563439;0,551400017;0,036695294;0,858363295;0,892058994;0,784089422;0,802140108;0,806831439;0,788012356;0,264841979;0,527799804;0,105833249;0,69436989;0,430548575;0,792290594;0,199182731;0,062866145;0,685031808;0,863428478;0,307955213;0,398572751;0,575204765;0,069889249;0,431553455;0,771843738;0,573995493;0,220734361;0,892948353;0,979892339;0,278409972;0,516861711;0,937809217;0,247728207;0,635158061;0,718518458;0,664448114;0,102956706;0,646086557;0,168582728;0,319595655;0,506883045;0,02466371;0,980595079;0,95088394
0,349295549;0,273025134;0,941663194;0,60993321;0,958161903;0,524670604;0,657519072;0,686065353;0,832196776;0,457491173;0,078662872;0,604464264;0,490201646;0,419542613;0,481372862;0,964056779;0,266309619;0,057791031;0,723058157;0,124349077;0,909565886;0,730794046;0,01190437;0,427857802;0,210523266;0,707957765;0,07649711;0,010577355;0,339885362;0,370025112;0,588795485;0,55883134;0,77426785;0,462397094;0,203950486;0,181302583;0,974907364;0,382869778;0,063704916;0,102590055;0,350514201;0,68901291;0,947202652;0,636995749;0,914416641;0,989621664;0,251056238;0,848983165;0,487116198;0,104611357
0,350025267;0,275603027;0,563334535;0,885902006;0,151758424;0,008326546;0,332758377;0,513604076;0,797157587;0,144638113;0,151986861;0,624421546;0,385929105;0,743022879;0,459030374;0,183418384;0,264939788;0,385406196;0,82414361;0,925106373;0,565770318;0,516144562;0,287968256;0,391001847;0,312516003;0,970476083;0,261801592;0,482689313;0,773780438;0,331257081;0,30823323;0,973758085;0,839958184;0,105011514;0,262278054;0,716681602;0,741785568;0,665325627;0,448799745;0,030085127;0,848026195;0,679580659;0,41629176;0,019736511;0,533870562;0,932028431;0,002010151;0,177721006;0,036065646;0,62067967
0,398793239;0,484259727;0,095234769;0,368021055;0,12032392;0,426179146;0,421061981;0,984111145;0,611528572;0,390388839;0,940478179;0,657996385;0,260791738;0,363715325;0,771870827;0,930943564;0,007781119;0,247620763;0,354755371;0,607312479;0,763337466;0,984924412;0,402642455;0,36124647;0,580703649;0,482269125;0,150724354;0,915652571;0,707349542;0,548034917;0,518390051;0,034574121;0,379118319;0,24282881;0,298499653;0,523209891;0,750140233;0,479250235;0,938727916;0,754398746;0,650729905;0,743408658;0,922459388;0,667168435;0,516339271;0,404153104;0,612030812;0,42395815;0,042914633;0,259457869
